 00016.602, 01986.00
 00011.719, 01992.00
 00012.207, 01987.00
 00009.277, 02003.00
 00011.230, 02010.00
 00017.090, 01986.00
-00000.488, 02002.00
-00003.418, 01999.00
 00000.000, 01974.00
 00011.230, 01988.00
 00007.324, 02002.00
 00008.301, 01995.00
 00008.301, 01996.00
 00000.000, 01975.00
 00014.160, 01986.00
-00000.977, 01998.00
 00011.230, 01986.00
 00001.465, 02003.00
 00004.395, 02024.00
 00012.207, 02011.00
 00007.324, 02003.00
-00002.930, 02023.00
 00004.395, 01997.00
 00020.996, 01986.00
-00003.906, 01997.00
-00003.418, 01997.00
 00000.488, 02023.00
 00007.324, 01997.00
-00002.930, 02022.00
 00000.488, 01993.00
 00012.207, 01986.00
 00016.113, 01991.00
 00009.766, 02000.00
-00014.648, 02014.00
 00000.000, 01977.00
-00006.348, 01999.00
 00013.184, 02013.00
 00001.953, 01999.00
 00001.465, 01997.00
 00004.395, 02024.00
 00003.418, 02022.00
 00005.859, 01996.00
 00008.301, 02020.00
 00003.906, 01995.00
 00016.602, 01986.00
 00015.137, 01994.00
 00004.395, 01998.00
 00012.695, 01987.00
 00001.953, 01998.00
 00009.277, 01996.00
 00022.461, 02015.00
 00012.695, 01988.00
 00012.207, 01986.00
 00008.301, 01999.00
 00008.301, 01994.00
 00011.719, 01988.00
 00014.160, 01983.00
 00014.648, 01992.00
 00007.324, 01999.00
 00021.973, 02012.00
 00015.137, 01988.00
-00004.883, 01999.00
 00013.184, 01984.00
 00008.301, 01996.00
 00009.277, 01997.00
 00014.160, 02011.00
 00007.324, 02002.00
 00017.578, 02013.00
 00002.441, 01997.00
 00003.906, 02022.00
 00001.953, 01998.00
 00014.648, 01986.00
 00005.371, 01997.00
 00014.160, 02010.00
 00016.113, 01992.00
 00011.230, 01984.00
 00021.484, 01993.00
 00002.930, 01997.00
 00016.113, 01983.00
 00004.883, 01999.00
 00014.160, 02010.00
 00010.254, 01993.00
 00017.578, 01988.00
-00002.930, 01995.00
 00011.230, 01985.00
 00018.066, 01988.00
 00001.953, 02003.00
 00015.137, 02014.00
 00003.906, 01997.00
 00015.137, 01985.00
 00003.906, 01997.00
 00005.859, 01998.00
 00013.672, 02015.00
 00014.160, 01985.00
 00016.602, 01987.00
-00002.930, 02000.00
 00005.371, 01997.00
-00001.465, 02025.00
 00001.953, 02024.00
 00005.371, 01995.00
 00020.996, 01986.00
 00000.977, 01997.00
-00003.906, 01995.00
-00000.977, 01995.00
-00003.418, 01996.00
 00019.043, 01983.00
 00015.137, 01992.00
 00018.066, 01986.00
 00016.113, 01991.00
 00005.859, 02000.00
 00013.672, 02013.00
 00002.930, 01997.00
 00009.766, 01997.00
 00014.648, 01987.00
 00008.301, 01998.00
 00007.812, 01999.00
-00002.441, 02022.00
 00014.648, 02014.00
 00015.137, 01989.00
 00014.160, 01985.00
-00000.977, 02000.00
 00011.230, 01982.00
 00005.859, 02004.00
 00020.996, 01985.00
 00014.160, 01984.00
-00001.953, 02002.00
-00004.883, 02025.00
 00008.789, 02023.00
 00004.395, 02023.00
 00005.859, 02025.00
 00010.254, 02014.00
 00000.977, 01997.00
 00015.625, 01986.00
 00002.441, 01998.00
 00013.672, 02013.00
 00005.371, 01998.00
-00000.977, 02021.00
 00006.836, 01996.00
 00009.766, 02024.00
 00005.371, 01997.00
 00000.000, 01976.00
 00013.672, 01988.00
 00000.000, 01978.00
 00006.836, 02000.00
 00005.859, 01997.00
 00010.254, 01987.00
-00003.906, 01995.00
 00010.742, 01989.00
 00001.465, 02000.00
 00013.672, 02012.00
 00004.883, 01998.00
-00007.812, 02026.00
-00003.906, 02020.00
 00022.461, 01987.00
-00005.859, 02000.00
 00009.766, 02024.00
 00001.953, 02024.00
 00000.977, 01993.00
-00003.418, 01997.00
 00010.742, 01987.00
 00001.465, 02001.00
 00000.977, 02022.00
 00023.437, 01987.00
 00005.371, 02000.00
 00010.254, 01985.00
 00019.043, 01985.00
-00001.953, 02001.00
 00004.883, 01997.00
-00002.930, 01994.00
 00017.578, 01989.00
 00014.160, 01986.00
-00000.488, 02001.00
 00020.996, 01987.00
 00013.672, 01989.00
 00001.953, 01998.00
 00008.301, 01996.00
 00006.348, 01996.00
 00005.859, 02025.00
 00008.789, 01995.00
 00007.324, 01996.00
 00004.395, 01996.00
 00012.695, 02013.00
 00010.254, 01990.00
 00004.395, 01998.00
 00008.789, 02025.00
 00011.719, 02016.00
 00006.836, 01998.00
 00015.137, 02015.00
 00016.602, 01986.00
 00004.395, 02001.00
 00016.113, 02013.00
 00008.789, 01999.00
-00002.930, 01995.00
 00010.742, 01986.00
-00001.953, 01997.00
-00001.953, 01998.00
 00009.277, 01997.00
 00016.113, 01985.00
-00000.488, 01999.00
 00009.766, 01996.00
 00017.090, 01981.00
 00016.602, 01991.00
-00003.906, 02001.00
 00010.254, 01985.00
 00002.441, 01999.00
 00007.324, 02025.00
-00001.953, 02025.00
 00001.465, 02025.00
 00001.953, 02025.00
 00004.883, 02023.00
 00011.230, 01982.00
 00010.254, 01991.00
 00004.395, 02002.00
 00001.953, 02022.00
-00059.082, 01984.00
 00007.324, 02002.00
-00005.859, 01998.00
